"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1992","1992","USD","US Dollar","0","Units","2015","2015",28834.788386,"E","Estimated value"
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1993","1993","USD","US Dollar","0","Units","2015","2015",28724.095924,"E","Estimated value"
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1994","1994","USD","US Dollar","0","Units","2015","2015",30235.232607,"E","Estimated value"
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1995","1995","USD","US Dollar","0","Units","2015","2015",31194.678977,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1996","1996","USD","US Dollar","0","Units","2015","2015",32067.926422,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1997","1997","USD","US Dollar","0","Units","2015","2015",32963.972566,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1998","1998","USD","US Dollar","0","Units","2015","2015",33629.207886,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1999","1999","USD","US Dollar","0","Units","2015","2015",34564.513884,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2000","2000","USD","US Dollar","0","Units","2015","2015",35585.536672,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2001","2001","USD","US Dollar","0","Units","2015","2015",35855.592401,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2002","2002","USD","US Dollar","0","Units","2015","2015",35930.792433,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2003","2003","USD","US Dollar","0","Units","2015","2015",36006.921437,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2004","2004","USD","US Dollar","0","Units","2015","2015",37522.401023,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",39141.152316,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",40751.921817,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",40240.157082,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",39965.248537,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",37605.473026,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",39243.535723,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",39541.296807,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",39679.503754,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",40643.258496,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",41790.787379,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",42411.054281,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",42978.78305,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",43922.467047,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",44649.534747,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",45446.071,,
"DNK","Denmark","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","0","Units","2015","2015",44945.55306,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1970","1970","USD","US Dollar","0","Units","2015","2015",16204.336243,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1971","1971","USD","US Dollar","0","Units","2015","2015",16328.287818,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1972","1972","USD","US Dollar","0","Units","2015","2015",17376.187891,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1973","1973","USD","US Dollar","0","Units","2015","2015",18469.89509,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1974","1974","USD","US Dollar","0","Units","2015","2015",18573.981255,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1975","1975","USD","US Dollar","0","Units","2015","2015",18241.266464,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1976","1976","USD","US Dollar","0","Units","2015","2015",18405.5638,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1977","1977","USD","US Dollar","0","Units","2015","2015",18002.71511,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1978","1978","USD","US Dollar","0","Units","2015","2015",18531.004372,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1979","1979","USD","US Dollar","0","Units","2015","2015",20053.71268,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1980","1980","USD","US Dollar","0","Units","2015","2015",20535.364283,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1981","1981","USD","US Dollar","0","Units","2015","2015",20676.246465,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1982","1982","USD","US Dollar","0","Units","2015","2015",21186.72609,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1983","1983","USD","US Dollar","0","Units","2015","2015",21565.295109,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1984","1984","USD","US Dollar","0","Units","2015","2015",22440.625125,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1985","1985","USD","US Dollar","0","Units","2015","2015",22987.188188,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1986","1986","USD","US Dollar","0","Units","2015","2015",23887.761859,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1987","1987","USD","US Dollar","0","Units","2015","2015",24621.345691,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1988","1988","USD","US Dollar","0","Units","2015","2015",26267.284775,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1989","1989","USD","US Dollar","0","Units","2015","2015",27038.700862,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1990","1990","USD","US Dollar","0","Units","2015","2015",26241.68154,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1991","1991","USD","US Dollar","0","Units","2015","2015",23288.162339,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1992","1992","USD","US Dollar","0","Units","2015","2015",21854.514538,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1993","1993","USD","US Dollar","0","Units","2015","2015",21374.51155,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1994","1994","USD","US Dollar","0","Units","2015","2015",22806.094167,"E","Estimated value"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1995","1995","USD","US Dollar","0","Units","2015","2015",25333.832154,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1996","1996","USD","US Dollar","0","Units","2015","2015",26110.466784,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1997","1997","USD","US Dollar","0","Units","2015","2015",28257.199895,,
